STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
GHM00065467,"TAKORADI, GH",2024-05-16,0.04,81,NA,79
GHM00065467,"TAKORADI, GH",2024-05-17,0.94,82,88,74
GHM00065467,"TAKORADI, GH",2024-05-18,0,82,87,78
GHM00065467,"TAKORADI, GH",2024-05-19,NA,85,90,NA
GHM00065467,"TAKORADI, GH",2024-05-20,NA,85,90,79
GHM00065467,"TAKORADI, GH",2024-05-21,NA,85,91,79
GHM00065467,"TAKORADI, GH",2024-05-22,NA,82,90,NA
GHM00065467,"TAKORADI, GH",2024-05-23,NA,83,90,74
GHM00065467,"TAKORADI, GH",2024-05-24,NA,83,90,NA
GHM00065467,"TAKORADI, GH",2024-05-25,NA,80,84,79
GHM00065467,"TAKORADI, GH",2024-05-26,4.65,83,88,73
GHM00065467,"TAKORADI, GH",2024-05-27,0,84,90,76
GHM00065467,"TAKORADI, GH",2024-05-28,NA,83,89,77
GHM00065467,"TAKORADI, GH",2024-05-29,NA,85,NA,78
GHM00065467,"TAKORADI, GH",2024-05-31,0.47,85,89,76
GHM00065467,"TAKORADI, GH",2024-06-01,0,82,86,79
GHM00065467,"TAKORADI, GH",2024-06-02,1.46,80,88,NA
GHM00065467,"TAKORADI, GH",2024-06-03,1.06,80,87,74
GHM00065467,"TAKORADI, GH",2024-06-04,0,83,87,74
GHM00065467,"TAKORADI, GH",2024-06-05,NA,84,NA,78
GHM00065467,"TAKORADI, GH",2024-06-06,NA,84,89,79
GHM00065467,"TAKORADI, GH",2024-06-07,NA,82,88,77
GHM00065467,"TAKORADI, GH",2024-06-08,2.09,80,85,76
GHM00065467,"TAKORADI, GH",2024-06-09,0.03,82,85,76
GHM00065467,"TAKORADI, GH",2024-06-10,0,82,87,NA
GHM00065467,"TAKORADI, GH",2024-06-11,5.43,81,87,75
GHM00065467,"TAKORADI, GH",2024-06-12,0.04,82,87,77
GHM00065467,"TAKORADI, GH",2024-06-13,0.04,79,81,NA
GHM00065467,"TAKORADI, GH",2024-06-14,5.2,79,80,76
GHM00065467,"TAKORADI, GH",2024-06-15,3.07,78,NA,74
GHM00065467,"TAKORADI, GH",2024-06-17,0,82,87,77
GHM00065467,"TAKORADI, GH",2024-06-18,NA,83,88,NA
GHM00065467,"TAKORADI, GH",2024-06-19,0,83,89,78
GHM00065467,"TAKORADI, GH",2024-06-20,2.52,80,85,77
GHM00065467,"TAKORADI, GH",2024-06-21,1.46,78,81,75
GHM00065467,"TAKORADI, GH",2024-06-22,0.2,79,84,74
GHM00065467,"TAKORADI, GH",2024-06-23,0,80,88,78
GHM00065467,"TAKORADI, GH",2024-06-24,0.02,82,87,77
GHM00065467,"TAKORADI, GH",2024-06-25,0,80,86,78
GHM00065467,"TAKORADI, GH",2024-06-26,0.12,81,85,78
GHM00065467,"TAKORADI, GH",2024-06-27,0,81,87,78
GHM00065467,"TAKORADI, GH",2024-06-28,0.12,81,86,77
GHM00065467,"TAKORADI, GH",2024-06-29,0,80,83,76
GHM00065467,"TAKORADI, GH",2024-06-30,0.28,80,82,76
GHM00065467,"TAKORADI, GH",2024-07-01,0.03,82,86,76
GHM00065467,"TAKORADI, GH",2024-07-02,0,80,86,NA
GHM00065467,"TAKORADI, GH",2024-07-03,0.87,78,80,75
GHM00065467,"TAKORADI, GH",2024-07-04,0.43,80,85,74
GHM00065467,"TAKORADI, GH",2024-07-05,0,81,86,76
GHM00065467,"TAKORADI, GH",2024-07-06,NA,81,85,75
GHM00065467,"TAKORADI, GH",2024-07-08,NA,80,84,77
GHM00065467,"TAKORADI, GH",2024-07-09,0.02,80,83,76
GHM00065467,"TAKORADI, GH",2024-07-10,0.02,79,82,76
GHM00065467,"TAKORADI, GH",2024-07-11,0.01,78,83,NA
GHM00065467,"TAKORADI, GH",2024-07-12,0.59,77,NA,74
GHM00065467,"TAKORADI, GH",2024-07-13,0.08,79,83,NA
GHM00065467,"TAKORADI, GH",2024-07-14,0,78,NA,76
GHM00065467,"TAKORADI, GH",2024-07-15,NA,80,NA,NA
GHM00065467,"TAKORADI, GH",2024-07-16,NA,79,83,75
GHM00065467,"TAKORADI, GH",2024-07-17,NA,78,82,74
GHM00065467,"TAKORADI, GH",2024-07-18,0.24,78,82,75
GHM00065467,"TAKORADI, GH",2024-07-19,0.03,79,84,75
GHM00065467,"TAKORADI, GH",2024-07-20,0,78,81,76
GHM00065467,"TAKORADI, GH",2024-07-21,0.2,77,81,75
GHM00065467,"TAKORADI, GH",2024-07-22,0,78,82,73
GHM00065467,"TAKORADI, GH",2024-07-23,NA,78,82,74
GHM00065467,"TAKORADI, GH",2024-07-24,0.08,80,NA,74
GHM00065467,"TAKORADI, GH",2024-07-25,0,78,83,74
GHM00065467,"TAKORADI, GH",2024-07-26,NA,78,81,74
GHM00065467,"TAKORADI, GH",2024-07-27,NA,78,83,74
GHM00065467,"TAKORADI, GH",2024-07-28,NA,78,83,NA
GHM00065467,"TAKORADI, GH",2024-07-29,NA,78,81,74
GHM00065467,"TAKORADI, GH",2024-07-30,NA,77,81,73
GHM00065467,"TAKORADI, GH",2024-07-31,NA,76,81,73
GHM00065467,"TAKORADI, GH",2024-08-01,NA,77,80,74
GHM00065467,"TAKORADI, GH",2024-08-02,NA,78,82,74
GHM00065467,"TAKORADI, GH",2024-08-03,0.16,78,82,73
GHM00065467,"TAKORADI, GH",2024-08-04,0,78,83,NA
GHM00065467,"TAKORADI, GH",2024-08-05,NA,78,81,74
GHM00065467,"TAKORADI, GH",2024-08-06,NA,77,81,74
GHM00065467,"TAKORADI, GH",2024-08-07,NA,77,NA,73
GHM00065467,"TAKORADI, GH",2024-08-08,NA,78,81,74
GHM00065467,"TAKORADI, GH",2024-08-09,NA,78,82,73
GHM00065467,"TAKORADI, GH",2024-08-10,NA,76,81,72
GHM00065467,"TAKORADI, GH",2024-08-11,NA,78,83,74
GHM00065467,"TAKORADI, GH",2024-08-13,0.02,78,NA,74
GHM00065467,"TAKORADI, GH",2024-08-14,0.02,78,83,NA
GHM00065467,"TAKORADI, GH",2024-08-15,0,77,85,72
GHM00065467,"TAKORADI, GH",2024-08-16,NA,77,83,71
GHM00065467,"TAKORADI, GH",2024-08-17,NA,78,82,NA
GHM00065467,"TAKORADI, GH",2024-08-18,NA,79,82,72
GHM00065467,"TAKORADI, GH",2024-08-19,NA,79,82,NA
GHM00065467,"TAKORADI, GH",2024-08-20,NA,77,79,74
GHM00065467,"TAKORADI, GH",2024-08-21,NA,77,82,74
GHM00065467,"TAKORADI, GH",2024-08-22,NA,78,82,73
GHM00065467,"TAKORADI, GH",2024-08-23,NA,77,79,74
GHM00065467,"TAKORADI, GH",2024-08-24,NA,77,81,NA
GHM00065467,"TAKORADI, GH",2024-08-25,0.2,76,79,73
GHM00065467,"TAKORADI, GH",2024-08-26,0.02,76,82,72
GHM00065467,"TAKORADI, GH",2024-08-27,0,77,NA,74
GHM00065467,"TAKORADI, GH",2024-08-28,0.04,77,NA,73
GHM00065467,"TAKORADI, GH",2024-08-29,0.12,77,79,73
GHM00065467,"TAKORADI, GH",2024-08-30,0.03,77,81,74
GHM00065467,"TAKORADI, GH",2024-08-31,0.04,77,81,73
GHM00065467,"TAKORADI, GH",2024-09-01,0,78,83,72
GHM00065467,"TAKORADI, GH",2024-09-02,NA,78,82,72
GHM00065467,"TAKORADI, GH",2024-09-03,NA,79,NA,72
GHM00065467,"TAKORADI, GH",2024-09-04,NA,79,85,NA
GHM00065467,"TAKORADI, GH",2024-09-05,NA,77,83,71
GHM00065467,"TAKORADI, GH",2024-09-06,NA,77,83,71
GHM00065467,"TAKORADI, GH",2024-09-07,NA,77,85,72
GHM00065467,"TAKORADI, GH",2024-09-08,NA,80,84,72
GHM00065467,"TAKORADI, GH",2024-09-09,NA,78,85,72
GHM00065467,"TAKORADI, GH",2024-09-10,NA,79,83,75
GHM00065467,"TAKORADI, GH",2024-09-11,NA,79,83,74
GHM00065467,"TAKORADI, GH",2024-09-12,NA,79,85,75
GHM00065467,"TAKORADI, GH",2024-09-13,NA,79,NA,74
GHM00065467,"TAKORADI, GH",2024-09-14,NA,78,83,74
GHM00065467,"TAKORADI, GH",2024-09-15,0,78,83,75
GHM00065467,"TAKORADI, GH",2024-09-16,0,79,NA,73
GHM00065467,"TAKORADI, GH",2024-09-17,NA,81,NA,73
GHM00065467,"TAKORADI, GH",2024-09-18,NA,80,85,75
GHM00065467,"TAKORADI, GH",2024-09-19,NA,79,83,76
GHM00065467,"TAKORADI, GH",2024-09-20,0.01,79,85,73
GHM00065467,"TAKORADI, GH",2024-09-21,0,79,NA,73
GHM00065467,"TAKORADI, GH",2024-09-22,NA,79,81,NA
GHM00065467,"TAKORADI, GH",2024-09-23,NA,80,84,77
GHM00065467,"TAKORADI, GH",2024-09-24,0.02,81,85,75
GHM00065467,"TAKORADI, GH",2024-09-25,0,80,86,76
GHM00065467,"TAKORADI, GH",2024-09-26,0,78,87,74
GHM00065467,"TAKORADI, GH",2024-09-27,0,80,85,76
GHM00065467,"TAKORADI, GH",2024-09-28,0.04,80,85,76
GHM00065467,"TAKORADI, GH",2024-09-29,0,81,87,77
GHM00065467,"TAKORADI, GH",2024-09-30,0,81,86,77
GHM00065467,"TAKORADI, GH",2024-10-01,NA,82,NA,77
GHM00065467,"TAKORADI, GH",2024-10-02,NA,82,86,NA
GHM00065467,"TAKORADI, GH",2024-10-03,NA,80,84,76
GHM00065467,"TAKORADI, GH",2024-10-04,NA,80,85,76
GHM00065467,"TAKORADI, GH",2024-10-05,NA,80,86,77
GHM00065467,"TAKORADI, GH",2024-10-06,0.24,80,86,76
GHM00065467,"TAKORADI, GH",2024-10-07,0,80,86,76
GHM00065467,"TAKORADI, GH",2024-10-08,0,81,86,76
GHM00065467,"TAKORADI, GH",2024-10-09,0.55,80,86,73
GHM00065467,"TAKORADI, GH",2024-10-10,0,82,88,77
GHM00065467,"TAKORADI, GH",2024-10-11,NA,82,87,77
GHM00065467,"TAKORADI, GH",2024-10-12,0,81,86,77
GHM00065467,"TAKORADI, GH",2024-10-13,0,78,83,NA
GHM00065467,"TAKORADI, GH",2024-10-14,0.75,78,83,73
GHM00065467,"TAKORADI, GH",2024-10-15,0,79,87,73
GHM00065467,"TAKORADI, GH",2024-10-16,0,82,NA,76
GHM00065467,"TAKORADI, GH",2024-10-17,NA,81,85,77
GHM00065467,"TAKORADI, GH",2024-10-18,NA,82,86,NA
GHM00065467,"TAKORADI, GH",2024-10-19,NA,81,85,75
GHM00065467,"TAKORADI, GH",2024-10-20,NA,82,87,77
GHM00065467,"TAKORADI, GH",2024-10-21,NA,82,88,76
GHM00065467,"TAKORADI, GH",2024-10-22,NA,82,NA,76
GHM00065467,"TAKORADI, GH",2024-10-23,0,80,84,77
GHM00065467,"TAKORADI, GH",2024-10-24,0.39,82,86,76
GHM00065467,"TAKORADI, GH",2024-10-25,0,81,87,76
GHM00065467,"TAKORADI, GH",2024-10-26,NA,82,89,76
GHM00065467,"TAKORADI, GH",2024-10-27,NA,82,89,77
GHM00065467,"TAKORADI, GH",2024-10-28,NA,83,88,76
GHM00065467,"TAKORADI, GH",2024-10-29,NA,78,NA,NA
GHM00065467,"TAKORADI, GH",2024-10-30,NA,82,NA,74
GHM00065467,"TAKORADI, GH",2024-10-31,NA,82,88,76
GHM00065467,"TAKORADI, GH",2024-11-01,NA,83,NA,76
GHM00065467,"TAKORADI, GH",2024-11-02,NA,84,89,77
GHM00065467,"TAKORADI, GH",2024-11-03,2.13,83,87,75
GHM00065467,"TAKORADI, GH",2024-11-04,0.03,82,NA,77
GHM00065467,"TAKORADI, GH",2024-11-05,0,82,89,76
GHM00065467,"TAKORADI, GH",2024-11-06,NA,83,88,76
GHM00065467,"TAKORADI, GH",2024-11-07,NA,81,89,NA
GHM00065467,"TAKORADI, GH",2024-11-08,1.1,80,87,73
GHM00065467,"TAKORADI, GH",2024-11-09,0,82,86,77
GHM00065467,"TAKORADI, GH",2024-11-10,1.61,81,87,73
GHM00065467,"TAKORADI, GH",2024-11-11,0,83,88,77
GHM00065467,"TAKORADI, GH",2024-11-12,NA,84,NA,76
GHM00065467,"TAKORADI, GH",2024-11-14,NA,83,89,NA
GHM00065467,"TAKORADI, GH",2024-11-15,0.43,81,88,73
GHM00065467,"TAKORADI, GH",2024-11-16,0,83,89,76
GHM00065467,"TAKORADI, GH",2024-11-17,NA,83,89,76
GHM00065467,"TAKORADI, GH",2024-11-22,NA,84,89,78
GHM00065467,"TAKORADI, GH",2024-11-23,0.04,81,88,NA
GHM00065467,"TAKORADI, GH",2024-11-24,0.35,82,89,73
GHM00065467,"TAKORADI, GH",2024-11-25,0,84,89,77
GHM00065467,"TAKORADI, GH",2024-11-26,NA,85,89,NA
GHM00065467,"TAKORADI, GH",2024-11-27,0.08,82,89,77
GHM00065467,"TAKORADI, GH",2024-11-28,0,83,89,77
GHM00065457,"AKIM ODA, GH",1990-03-28,NA,82,NA,76
GHM00065457,"AKIM ODA, GH",1990-03-30,0.55,82,95,75
GHM00065457,"AKIM ODA, GH",1990-04-03,NA,75,94,70
GHM00065457,"AKIM ODA, GH",1990-05-11,NA,82,NA,73
GHM00065457,"AKIM ODA, GH",1990-06-15,0.12,80,NA,75
GHM00065457,"AKIM ODA, GH",1990-06-29,NA,80,83,NA
GHM00065457,"AKIM ODA, GH",1990-07-16,NA,79,NA,72
GHM00065457,"AKIM ODA, GH",1990-08-04,NA,80,NA,72
GHM00065457,"AKIM ODA, GH",1990-09-30,0.51,75,NA,70
GHM00065457,"AKIM ODA, GH",1990-10-16,NA,79,88,73
GHM00065457,"AKIM ODA, GH",1990-10-22,NA,78,NA,72
GHM00065457,"AKIM ODA, GH",1990-10-26,NA,79,NA,NA
GHM00065457,"AKIM ODA, GH",1990-11-05,NA,82,NA,72
GHM00065457,"AKIM ODA, GH",1990-11-07,NA,84,91,72
GHM00065457,"AKIM ODA, GH",1990-11-13,NA,80,91,72
GHM00065457,"AKIM ODA, GH",1990-11-15,0.79,82,90,70
GHM00065457,"AKIM ODA, GH",1990-11-16,0.51,80,NA,71
GHM00065457,"AKIM ODA, GH",1990-11-21,NA,79,NA,NA
GHM00065457,"AKIM ODA, GH",1990-11-22,NA,80,NA,72
GHM00065457,"AKIM ODA, GH",1990-12-02,0.12,83,89,74
GHM00065457,"AKIM ODA, GH",1990-12-07,0.08,77,90,71
GHM00065457,"AKIM ODA, GH",1990-12-12,NA,80,NA,74
GHM00065457,"AKIM ODA, GH",1990-12-15,NA,77,NA,72
GHM00065457,"AKIM ODA, GH",1990-12-18,NA,83,NA,71
GHM00065457,"AKIM ODA, GH",1990-12-27,NA,80,87,64
GHM00065457,"AKIM ODA, GH",1991-01-04,0,79,88,65
GHM00065457,"AKIM ODA, GH",1991-01-12,NA,83,NA,NA
GHM00065457,"AKIM ODA, GH",1991-01-26,NA,85,90,74
GHM00065457,"AKIM ODA, GH",1991-02-19,NA,83,NA,72
GHM00065457,"AKIM ODA, GH",1991-02-20,0.75,82,90,71
GHM00065457,"AKIM ODA, GH",1991-03-13,NA,82,94,71
GHM00065457,"AKIM ODA, GH",1991-06-19,NA,81,86,NA
GHM00065457,"AKIM ODA, GH",1991-06-20,NA,80,NA,NA
GHM00065457,"AKIM ODA, GH",1991-06-21,0.08,78,87,73
GHM00065457,"AKIM ODA, GH",1991-06-23,0.47,82,NA,73
GHM00065457,"AKIM ODA, GH",1991-06-25,NA,80,NA,75
GHM00065457,"AKIM ODA, GH",1991-06-28,NA,80,87,74
GHM00065457,"AKIM ODA, GH",1991-07-03,1.02,77,NA,72
GHM00065457,"AKIM ODA, GH",1991-07-04,0.2,81,NA,73
GHM00065457,"AKIM ODA, GH",1991-07-09,0.02,78,85,73
GHM00065457,"AKIM ODA, GH",1991-07-15,0.59,75,NA,72
GHM00065457,"AKIM ODA, GH",1991-07-16,0.71,77,84,72
GHM00065457,"AKIM ODA, GH",1991-07-20,NA,78,85,72
GHM00065457,"AKIM ODA, GH",1991-07-21,NA,79,87,74
GHM00065457,"AKIM ODA, GH",1991-07-23,0.04,80,88,73
GHM00065457,"AKIM ODA, GH",1991-08-05,0.08,76,NA,72
GHM00065457,"AKIM ODA, GH",1991-08-08,0,77,NA,71
GHM00065457,"AKIM ODA, GH",1991-08-12,NA,80,NA,73
GHM00065457,"AKIM ODA, GH",1991-08-15,0.12,77,NA,73
GHM00065457,"AKIM ODA, GH",1991-08-18,NA,75,NA,NA
GHM00065457,"AKIM ODA, GH",1991-08-27,NA,77,NA,72
GHM00065457,"AKIM ODA, GH",1991-10-13,NA,78,NA,72
GHM00065457,"AKIM ODA, GH",1991-10-14,NA,81,89,73
GHM00065457,"AKIM ODA, GH",1991-10-18,NA,80,88,72
GHM00065457,"AKIM ODA, GH",1991-10-19,NA,76,NA,NA
GHM00065457,"AKIM ODA, GH",1991-10-21,NA,82,NA,73
GHM00065457,"AKIM ODA, GH",1991-10-23,NA,78,NA,69
GHM00065457,"AKIM ODA, GH",1991-10-25,NA,78,88,NA
GHM00065457,"AKIM ODA, GH",1991-10-29,0.87,77,85,70
GHM00065457,"AKIM ODA, GH",1991-10-31,0.12,82,NA,70
GHM00065457,"AKIM ODA, GH",1991-11-01,0,77,90,NA
GHM00065457,"AKIM ODA, GH",1991-11-02,NA,80,88,73
GHM00065457,"AKIM ODA, GH",1991-11-07,0.02,79,NA,73
GHM00065457,"AKIM ODA, GH",1991-11-08,0.24,80,NA,72
GHM00065457,"AKIM ODA, GH",1991-11-16,NA,78,NA,72
GHM00065457,"AKIM ODA, GH",1992-01-21,0,81,94,NA
GHM00065457,"AKIM ODA, GH",1992-01-22,0,81,94,72
GHM00065457,"AKIM ODA, GH",1992-01-23,NA,81,94,69
GHM00065457,"AKIM ODA, GH",1992-02-03,NA,88,97,NA
GHM00065457,"AKIM ODA, GH",1992-02-11,NA,81,NA,74
GHM00065457,"AKIM ODA, GH",1992-05-24,0.02,80,90,75
GHM00065457,"AKIM ODA, GH",1992-06-22,NA,76,NA,72
GHM00065457,"AKIM ODA, GH",1992-06-23,NA,77,84,72
GHM00065457,"AKIM ODA, GH",1992-07-20,1.65,75,NA,71
GHM00065457,"AKIM ODA, GH",1992-08-12,0,77,85,71
GHM00065457,"AKIM ODA, GH",1992-08-17,0.04,76,83,70
GHM00065457,"AKIM ODA, GH",1992-10-17,0.47,78,NA,72
GHM00065457,"AKIM ODA, GH",1992-10-20,0.35,78,89,69
GHM00065457,"AKIM ODA, GH",1992-11-01,NA,84,90,NA
GHM00065457,"AKIM ODA, GH",1992-11-11,0.51,77,NA,72
GHM00065457,"AKIM ODA, GH",1992-12-19,0,79,89,NA
GHM00065457,"AKIM ODA, GH",1992-12-23,NA,81,NA,73
GHM00065457,"AKIM ODA, GH",1992-12-27,0,84,90,74
GHM00065457,"AKIM ODA, GH",1992-12-28,NA,78,NA,76
GHM00065457,"AKIM ODA, GH",1992-12-29,NA,83,89,75
GHM00065457,"AKIM ODA, GH",1992-12-31,0,81,90,74
GHM00065457,"AKIM ODA, GH",1993-01-03,NA,84,90,NA
GHM00065457,"AKIM ODA, GH",1993-01-12,NA,73,90,61
GHM00065457,"AKIM ODA, GH",1993-01-14,NA,78,90,67
GHM00065457,"AKIM ODA, GH",1993-01-21,NA,79,94,67
GHM00065457,"AKIM ODA, GH",1993-01-24,NA,85,92,NA
GHM00065457,"AKIM ODA, GH",1993-02-05,NA,83,97,NA
GHM00065457,"AKIM ODA, GH",1993-02-11,NA,85,93,73
GHM00065457,"AKIM ODA, GH",1993-03-04,0,80,NA,NA
GHM00065457,"AKIM ODA, GH",1993-03-08,NA,83,NA,75
GHM00065457,"AKIM ODA, GH",1993-03-09,0,79,NA,72
GHM00065457,"AKIM ODA, GH",1993-03-11,0.12,80,92,68
GHM00065457,"AKIM ODA, GH",1993-03-14,NA,80,93,NA
GHM00065457,"AKIM ODA, GH",1993-03-17,NA,79,NA,71
GHM00065457,"AKIM ODA, GH",1993-03-18,0.47,83,NA,76
GHM00065457,"AKIM ODA, GH",1993-04-14,NA,82,91,NA
GHM00065457,"AKIM ODA, GH",1993-05-03,NA,83,NA,76
GHM00065457,"AKIM ODA, GH",1993-05-08,NA,77,NA,74
GHM00065457,"AKIM ODA, GH",1993-05-11,NA,81,NA,73
GHM00065457,"AKIM ODA, GH",1993-05-12,NA,81,90,76
GHM00065457,"AKIM ODA, GH",1993-05-18,NA,83,NA,NA
GHM00065457,"AKIM ODA, GH",1993-05-23,NA,82,91,75
GHM00065457,"AKIM ODA, GH",1993-06-03,0.08,80,89,72
GHM00065457,"AKIM ODA, GH",1993-06-14,NA,80,87,73
GHM00065457,"AKIM ODA, GH",1993-06-15,NA,76,82,NA
GHM00065457,"AKIM ODA, GH",1993-06-16,NA,80,85,NA
GHM00065457,"AKIM ODA, GH",1993-06-17,0,80,87,74
GHM00065457,"AKIM ODA, GH",1993-06-18,NA,84,NA,NA
GHM00065457,"AKIM ODA, GH",1993-06-21,NA,78,83,NA
GHM00065457,"AKIM ODA, GH",1993-06-22,2.48,74,NA,68
GHM00065457,"AKIM ODA, GH",1993-06-23,0.39,77,NA,68
GHM00065457,"AKIM ODA, GH",1993-06-24,0,81,89,NA
GHM00065457,"AKIM ODA, GH",1993-06-25,NA,78,NA,NA
GHM00065457,"AKIM ODA, GH",1993-06-26,NA,77,87,73
GHM00065457,"AKIM ODA, GH",1993-06-29,0.59,79,89,71
GHM00065457,"AKIM ODA, GH",1993-07-02,NA,78,83,NA
GHM00065457,"AKIM ODA, GH",1993-07-04,NA,77,85,73
GHM00065457,"AKIM ODA, GH",1993-07-08,0,78,85,72
GHM00065457,"AKIM ODA, GH",1993-07-11,0.28,78,NA,NA
GHM00065457,"AKIM ODA, GH",1993-07-12,0.04,78,NA,72
GHM00065457,"AKIM ODA, GH",1993-07-13,0,79,87,72
GHM00065457,"AKIM ODA, GH",1993-07-22,NA,76,NA,71
GHM00065457,"AKIM ODA, GH",1993-07-24,0.04,74,81,69
GHM00065457,"AKIM ODA, GH",1993-07-26,NA,79,NA,72
GHM00065457,"AKIM ODA, GH",1993-07-27,NA,75,NA,72
GHM00065457,"AKIM ODA, GH",1993-07-30,NA,76,81,72
GHM00065457,"AKIM ODA, GH",1993-07-31,0.83,76,81,71
GHM00065457,"AKIM ODA, GH",1993-08-01,0,76,80,71
GHM00065457,"AKIM ODA, GH",1993-08-06,0,76,81,72
GHM00065457,"AKIM ODA, GH",1993-08-07,NA,76,81,NA
GHM00065457,"AKIM ODA, GH",1993-08-08,NA,77,85,71
GHM00065457,"AKIM ODA, GH",1993-08-11,NA,75,NA,70
GHM00065457,"AKIM ODA, GH",1993-08-12,NA,77,85,71
GHM00065457,"AKIM ODA, GH",1993-08-15,0,78,85,72
GHM00065457,"AKIM ODA, GH",1993-08-20,0.08,76,NA,70
GHM00065457,"AKIM ODA, GH",1993-08-23,0,75,99,72
GHM00065457,"AKIM ODA, GH",1993-08-25,0.02,76,NA,72
GHM00065457,"AKIM ODA, GH",1993-08-26,0,77,86,72
GHM00065457,"AKIM ODA, GH",1993-08-28,0.08,76,81,71
GHM00065457,"AKIM ODA, GH",1993-08-29,0.31,74,81,71
GHM00065457,"AKIM ODA, GH",1993-09-01,0,77,NA,72
GHM00065457,"AKIM ODA, GH",1993-09-16,NA,78,85,72
GHM00065457,"AKIM ODA, GH",1993-09-18,NA,79,NA,74
GHM00065457,"AKIM ODA, GH",1993-09-20,0,78,NA,72
GHM00065457,"AKIM ODA, GH",1993-09-22,1.65,76,NA,72
GHM00065457,"AKIM ODA, GH",1993-09-25,1.42,77,NA,72
GHM00065457,"AKIM ODA, GH",1993-10-01,NA,80,89,NA
GHM00065457,"AKIM ODA, GH",1993-10-02,0.02,83,90,72
GHM00065457,"AKIM ODA, GH",1993-10-11,NA,81,88,72
GHM00065457,"AKIM ODA, GH",1993-10-14,0,83,90,73
GHM00065457,"AKIM ODA, GH",1993-10-20,NA,78,90,70
GHM00065457,"AKIM ODA, GH",1993-10-30,NA,79,89,74
GHM00065457,"AKIM ODA, GH",1993-10-31,NA,82,89,NA
GHM00065457,"AKIM ODA, GH",1993-11-05,NA,83,NA,NA
GHM00065457,"AKIM ODA, GH",1993-11-06,NA,78,NA,71
GHM00065457,"AKIM ODA, GH",1993-11-07,0.16,83,90,71
GHM00065457,"AKIM ODA, GH",1993-11-08,0,80,91,70
GHM00065457,"AKIM ODA, GH",1993-11-09,NA,73,90,NA
GHM00065457,"AKIM ODA, GH",1993-11-10,NA,79,90,70
GHM00065457,"AKIM ODA, GH",1993-11-13,NA,80,NA,NA
GHM00065457,"AKIM ODA, GH",1993-11-18,NA,79,NA,74
GHM00065457,"AKIM ODA, GH",1993-11-21,NA,80,NA,71
GHM00065457,"AKIM ODA, GH",1993-11-23,NA,81,NA,71
GHM00065457,"AKIM ODA, GH",1993-11-28,NA,81,89,NA
GHM00065457,"AKIM ODA, GH",1993-12-01,0.04,76,87,72
GHM00065457,"AKIM ODA, GH",1993-12-03,0.28,81,NA,70
GHM00065457,"AKIM ODA, GH",1993-12-13,NA,85,89,NA
GHM00065457,"AKIM ODA, GH",1993-12-17,NA,83,NA,NA
GHM00065457,"AKIM ODA, GH",1993-12-21,NA,81,NA,75
GHM00065457,"AKIM ODA, GH",1993-12-27,NA,82,88,NA
GHM00065457,"AKIM ODA, GH",1993-12-28,0,82,NA,72
GHM00065457,"AKIM ODA, GH",1994-01-05,NA,74,NA,66
GHM00065457,"AKIM ODA, GH",1994-01-08,NA,78,NA,72
GHM00065457,"AKIM ODA, GH",1994-01-10,NA,80,NA,75
GHM00065457,"AKIM ODA, GH",1994-01-11,NA,78,91,71
GHM00065457,"AKIM ODA, GH",1994-01-12,NA,76,NA,NA
GHM00065457,"AKIM ODA, GH",1994-01-20,NA,84,90,NA
GHM00065457,"AKIM ODA, GH",1994-01-21,0.04,78,89,69
GHM00065457,"AKIM ODA, GH",1994-01-22,0,79,91,64
GHM00065457,"AKIM ODA, GH",1994-01-23,NA,82,NA,NA
GHM00065457,"AKIM ODA, GH",1994-01-27,0,81,90,68
GHM00065457,"AKIM ODA, GH",1994-01-31,NA,85,92,NA
GHM00065457,"AKIM ODA, GH",1994-02-05,0,82,91,71
GHM00065457,"AKIM ODA, GH",1994-02-07,NA,82,NA,NA
GHM00065457,"AKIM ODA, GH",1994-02-09,NA,86,94,NA
GHM00065457,"AKIM ODA, GH",1994-02-10,NA,83,95,NA
GHM00065457,"AKIM ODA, GH",1994-02-12,NA,84,92,NA
GHM00065457,"AKIM ODA, GH",1994-02-13,NA,78,94,72
GHM00065457,"AKIM ODA, GH",1994-02-14,0,84,NA,72
GHM00065457,"AKIM ODA, GH",1994-02-17,NA,84,97,NA
GHM00065457,"AKIM ODA, GH",1994-03-04,0,83,94,72
GHM00065457,"AKIM ODA, GH",1994-03-05,0.43,85,94,71
GHM00065457,"AKIM ODA, GH",1994-03-07,NA,82,96,76
GHM00065457,"AKIM ODA, GH",1994-03-08,0,84,NA,78
GHM00065457,"AKIM ODA, GH",1994-03-13,NA,81,92,72
GHM00065457,"AKIM ODA, GH",1994-03-18,NA,85,NA,74
GHM00065457,"AKIM ODA, GH",1994-03-22,0,76,88,50
GHM00065457,"AKIM ODA, GH",1994-03-23,NA,80,94,69
GHM00065457,"AKIM ODA, GH",1994-03-29,NA,85,NA,NA
GHM00065457,"AKIM ODA, GH",1994-03-31,NA,89,96,NA
GHM00065457,"AKIM ODA, GH",1994-04-02,NA,86,NA,NA
GHM00065457,"AKIM ODA, GH",1994-04-07,0.35,81,91,72
GHM00065457,"AKIM ODA, GH",1994-04-09,0,81,NA,71
GHM00065457,"AKIM ODA, GH",1994-04-10,NA,83,NA,NA
